,Date,User,Tweet
42,2022-05-13 14:38:31+00:00,RuleofLawNG,"I said the governor of @cenbank of #Nigeria isn't a smart man. He's now reported to have withdrawn his bid to become president of Nigeria.

You now know why Nigeria can't have nice things. The man responsible for Nigeria's monetary policy isn't smart.

https://t.co/oymmqytvJ1"
43,2022-05-13 14:38:20+00:00,Z2Htv,"Tag your fave if u recognize them😂
Follow @Z2Htv for more premium content!!
Professor #BeTheStandOutSwift President of Nigeria Cucurella No Ronaldo #$44 Billion Sheikh Khalifa #The VP #Bashir Wizkid Davido @wizkidayo @davido https://t.co/ZD4hKvgXNc"
44,2022-05-13 14:38:19+00:00,ayomidedurojay2,The next president of Nigeria. https://t.co/cWYU5eOtWq
45,2022-05-13 14:37:18+00:00,DamilareArise,"First project work with HTML🙈...Who is our next cross✝️❔
President of Nigeria https://t.co/ECAjBeUpW1"
46,2022-05-13 14:37:16+00:00,omo_goddy,"@DanielRegha This I have said time and time again that Atiku is a big deceit by comments he makes regarding restructuring once he's elected president of Nigeria, it's a big lie. 
Nigerians, Christians and Southerners should be careful of whom they support, come 2023 presidential election."
47,2022-05-13 14:36:27+00:00,UtsuPaul,"History has repeated itself...
#President of Nigeria
#Atiku https://t.co/IXbutzdxBo"
48,2022-05-13 14:36:24+00:00,MeetEbenezer,"Contesting for the office of President of Nigeria at this point will be a very tough one for anybody from the South especially South-east.

Those Northerners elders who claims they own Nigeria will want to give you handout on how you should treat their people.

Lord help us 🙏"
49,2022-05-13 14:36:06+00:00,OpuyalayeTamuno,"Atiku is Buhari pro Max, evil enabler and tribalistic fellow.

You will never have peace for condoning evil, may evil live with you and May you become president of Nigeria in your own house only.

Never will you lead Nigeria https://t.co/yejlPpClet"
50,2022-05-13 14:35:42+00:00,AnthonyIhezuo,"Atiku deleting a tweet is immature.
 A presidential aspirant tweet and later delete it means is not man of is words. So to be a president of Nigeria is very risky"
51,2022-05-13 14:35:18+00:00,najym_oluwafemi,"@nyewe_eli @iam_BeckyJames @glory_achor @Topboychriss @WikeNigeria @reNewNigeria_MS @Manlike_ED @splendornino @ikwerre @NC_Jakes Strong hand, strong hand...that was the reason we ended up with the current President of Nigeria ( Mohammed Buhari). This just strong anyhow, poverty sef strong, sufferings strong. It's truly from ""up to bottom"". Make all of una getat biko"
52,2022-05-13 14:35:06+00:00,osas56,"@bukolasaraki Your concern is to be president of Nigeria when matters of the country you’re not ready to talk about it , how then can we trust the country in your hands? Don’t forget just yesterday a girl was killed and you’re in Imo state fully ready to start..."
53,2022-05-13 14:35:05+00:00,ObaOFArt,"Painting is like therapy to me 🍨
would be giving it out on #openSea for a #floor_price of 0.1 #eth ... this sunday 15th 
what do you thing 

jesus is God #bethestandoutswift president of nigeria #imam #whitemoneynawewe No ronaldo Igbo and shayo professor #binance sheikh burnaboy https://t.co/FgYEmsk605"
54,2022-05-13 14:34:28+00:00,inside9jeria,"Shortly after his 2023 presidential ambition was threatened by Islamic fanatics, former vice president of Nigeria, Atiku Abubakar has deleted a post he made on his Facebook and Twitter pages about murdered Deborah Samuel. https://t.co/4P3FfpHdkf"
55,2022-05-13 14:34:26+00:00,aepee15,God thank you for showing us the reason Atiku should not the president of Nigeria https://t.co/u5z4Q559NS
56,2022-05-13 14:34:21+00:00,Oja_Igbo,"@Bonazo5 @CarolineAdjeh @adelekanadeoye2 @adeyanjudeji I guess your Bullion van Lord is still trying to change his soaked diapers, and your BDSM Osinbajo is still at Balewa's graveside observing moments of silence. Wait for Peter Obi, the President of Nigeria and the Premier of SouthEast to come and spoonfeed you. Ewu."
57,2022-05-13 14:34:13+00:00,tPanmwa,"Let us embrace unity as one indivisible country. 
Chose your candidates wisely, political ambition is more important to the political elites than the masses.

Imam Jesus is God President of Nigeria Atiku Osibanjo Peter Obi"
58,2022-05-13 14:34:05+00:00,ibbultalkative,"Even you wey no get money dey join the “BUGA” challenge,😂💔
oya werey gan o😂
#Imam #Presidentofnigeria #Noronaldo #Atiku"
59,2022-05-13 14:33:39+00:00,ke_nile,"So now anyone can kill anyone wen they blaspheme against their religion, is that what the higher ups are saying,cos up until now, nobody has been arrested, the police are nowhere to be found🙄i hope we are getting the underlying message

President of Nigeria"
60,2022-05-13 14:33:18+00:00,VictorMartinsE5,"@GazetteNGR Then, you shouldn't be allow to be come the president of Nigeria, the same way you kept mute when Nigerians talked about Isa Pantami.
Nigeria shall overcome all terrorists in Nigeria.."
61,2022-05-13 14:33:05+00:00,haryour_samuel,Sheikh Khalifa I Jesus is God I President of Nigeria https://t.co/unvxi2gVoJ
62,2022-05-13 14:32:57+00:00,realomoibadan,"Peter Obi for President of Nigeria cause I haven't seen any capable candidate better than @PeterObi yet

Professor | Jesus is God | The Samples | Toyin | One Nigeria |Imam |King Kendrick | Olamide | Islam Atiku| Sheikh Khalifa | #Davido Elemi 9 | Sharia Lord Lugard | Boko Haram"
63,2022-05-13 14:30:35+00:00,MackenzieSky_BG,"Atiku Deletes Posts Condemning Deborah’s Killing After Northerners Threatened His 2023 Ambition

Igbo and Shayo Sheikh Khalifa President of Nigeria The Samples Professor Jesus is God #WhitemoneyNaWeWe Imam Rest In Peace Quran Caroline  https://t.co/xYEVS3kfer"
64,2022-05-13 14:28:55+00:00,ottytoh,"Atiku can never be the president of Nigeria. 

He is a little bitch."
65,2022-05-13 14:28:53+00:00,crizlynda,My time will come “President of Nigeria”
66,2022-05-13 14:27:40+00:00,official_fame03,May @atiku never be the president of Nigeria🙏
67,2022-05-13 14:27:25+00:00,banana9jatv,"SINCE #presidentofnigeria is trending!! PLEASE LET VOTE BABA FOR FINAL INSECURITIES SOLUTION 
.
.
 Atiku President of Nigeria imam WhitemoneyNaWeWe BeTheStandoutSwift #WizKid𓃵 https://t.co/sK77NX1z0X"
68,2022-05-13 14:27:07+00:00,Teewiz13,@burnaboy is the Most Versatile Artist on Earth 🌍. He Deserves To Be Studied 🙌🙌🙌 #Burnaboy Burna #lovedamini No Ronaldo Igbo and Shayo The Samples Kodak Black President of Nigeria
69,2022-05-13 14:26:34+00:00,Swac_Foundation,"#Imam #President of Nigeria 

Getting pregnant after the age of 40 is possible without fertility treatment, but it's more likely that you will have a harder time conceiving once you reach this age. https://t.co/fwSrQ8Lfbu"
70,2022-05-13 14:26:03+00:00,Kenniedee2,"As long as the majority of Nigerian leaders continues to come from the Northern part, We as a country can never ever progress in every ramification. 
Take it or Leave it!

#Gistlover President of Nigeria #Imam Jesus is God #Muhammad #Blasphemy #Toyin #vote"
71,2022-05-13 14:25:17+00:00,realomoibadan,May Atiku never be the president of Nigeria. IJN
72,2022-05-13 14:24:50+00:00,real__olusolo,"A Professor was once coming back from lecture when a group of Terrorists attacked him, he looked up to the sky and shouted Jesus is God, immediately the Terrorists took to their heels, that is the power of my God.

President of Nigeria."
73,2022-05-13 14:24:40+00:00,afemabel,"South Nigeria and North Nigeria has absolutely nothing in common. This nightmare of a marriage must surely end one day!! We don't want it anymore

Imam rest in peace terrorists one Nigeria president of Nigeria Jesus is God #atiku"
74,2022-05-13 14:24:37+00:00,heisJayGreen,"Since The Samples ,  Igbo and Shayo is trending let me drop this here again #BeTheStandOutSwift President of Nigeria https://t.co/Va97GKAlVR"
75,2022-05-13 14:24:20+00:00,Rebeccacesa,Atiku is the green sneak in a green grass May never be the president of Nigeria.
76,2022-05-13 14:23:32+00:00,simeonhellah,Atiku is not worthy of anybody's vote. He can never be a President of Nigeria
77,2022-05-13 14:23:05+00:00,ThirdOcholi,So @atiku thinks only the North who threatened him can make him President of Nigeria huh? Lmao
78,2022-05-13 14:22:48+00:00,rachaelyn_,"Shebi, voting for president of Nigeria next year isn't by force?
 Because, I will NOT!"
79,2022-05-13 14:22:10+00:00,JYC_Kitchen,"Peppered Kpomo dey always go very well for any occasion 'cos e cheap
.
Call/WhatsApp Us via 08058945993 to place an order
.
Sheikh Khalifa
Chioma
Terrorist
No Ronaldo
Professor
Burnaboy
The Samples
Igbo and Shayo
President of Nigeria
Mane
Chilwell
Bukayo Saka
Virony
Yaya
Kamara https://t.co/QcChlvvcpW"
80,2022-05-13 14:21:53+00:00,HassanHusseinY1,"Did You Know?

For More Amazing facts follow our page

Atiku tambuwal president of Nigeria Buhari Arewa sokoto Saudia Arabia Islam Yoruba muslims north south https://t.co/Zvt7WWZMSm"
81,2022-05-13 14:21:01+00:00,Bsionelove,"If You want to be President of Nigeria, 
We need to delete 5 keys
1. Nigeria constitution
2. Nigeria currency 
3. Import and export police
4. Nigeria international law
5. Delete all Nigeria godfathers 
#OneNigeria"
82,2022-05-13 14:20:38+00:00,ezehsidney,#Atiku #PresidentofNigeria #EndSARS #WhitemoneyNaWeWe #Buhari #sokotoblasphemy https://t.co/wm2fQuaYoa
83,2022-05-13 14:19:23+00:00,IniobongOrok,"#GodswillAkpabio 
President of Nigeria
Jesus is God https://t.co/Oh77iB49C9"
84,2022-05-13 14:19:08+00:00,Bsionelove,ONE NIGERIA is a SCAM. Atiku only scratched the surface. The President of Nigeria is all too powerful. He wakes up one morning &amp; decide that those who didn’t vote for him are 5 percenters. Return Nigeria back to Parliamentary Representation. OR let everyman stay in his own tent.
85,2022-05-13 14:18:35+00:00,Bsionelove,"If You want to be ""President of Nigeria"", 
We need to delete 5 keys
1. Nigeria constitution
2. Nigeria currency 
3. Import and export police
4. Nigeria international law
5. Delete all Nigeria godfathers"
86,2022-05-13 14:18:23+00:00,Z2Htv,"See the most daring reactions to Elon Musk’s recent tweet!!
Follow @Z2Htv for more!!!
$44 Billion #BeTheStandOutSwift President of Nigeria No Ronaldo Jesus is God Professor Dbanj Igbo and Shayo Imam #WhitemoneyNaWeWe https://t.co/9VijFbZRC9"
87,2022-05-13 14:17:51+00:00,iamprincegive,"Get your pvc if you're a forward thinking Nigerian. The devil has chosen today to expose @atiku for who he is. Imagine him being The President of Nigeria. @MBuhari will be deemed a Saint. Ha! Jesus is Lord.

Atiku Nigeria One Nigeria Blasphemy Imam https://t.co/ZN6Oa5kIoq"
88,2022-05-13 14:17:17+00:00,lilhunky42,Dear @PeterObi please be the president of Nigeria
89,2022-05-13 14:16:04+00:00,Ini_luiz,"Do you want to JAPA abroad? 

Do you have €4000?

Then think CYPRUS

No IELTS Needed
No Proof of Fund Needed

Just send a DM.

Imam Sheikh Khalifa Islam President of Nigeria Terrorist Atiku Professor One Nigeria Jesus is God https://t.co/5uOPzYRrCo"
90,2022-05-13 14:16:03+00:00,officer_ikoku,What’s the president of Nigeria saying about the Asuu Strike??
91,2022-05-13 14:15:58+00:00,OlewunneO,Atiku behaved like a Coward. This is the reason he can never be president of Nigeria. It is because of people like him that the north will continue to bleed. A vote for another Fulani man in 2023 is clearly a vote to finally disintegrate Nigeria.
92,2022-05-13 14:15:01+00:00,CoversAfrica,"It's game time🔥🔥 

What word did you see first? 

Type it in the comments section below.

#coversafrica Imam #WhitemoneyNaWeWe President of Nigeria Jesus is God Dbanj Professor Elemi 9 #FridayThe13th #fridaymorning #FridayMotivation https://t.co/vHz3jqEBUB"
93,2022-05-13 14:14:56+00:00,OkechukwuAbiga2,I am sleeping on Twitter today. President of Nigeria. Peter Obi or we all rot in hell.
94,2022-05-13 14:14:23+00:00,Preshybone,Atiku must never be the President of Nigeria. https://t.co/GR8wjq1qlk
95,2022-05-13 14:13:45+00:00,itzz_windek,Has Peter Obi the wanna be President of Nigeria addressed what happened in Sokoto yesterday or the guy still no get data? Abi the guy no one delete tweet like Atiku🤔
96,2022-05-13 14:13:17+00:00,ke_nile,"If with what is currently going on you don't have your pvc, honestly i don't know what your problem is especially as a southerner...cos it's very clear now who the most suitable candidate is for the president of Nigeria"
97,2022-05-13 14:13:00+00:00,PraPraYo,The next President of Nigeria will be?
98,2022-05-13 14:12:43+00:00,alfa_dire,"Atiku has deleted himself from the race to become the President of Nigeria. May their ill intentions and shortcomings be exposed one by one, that we may make the right choice."
99,2022-05-13 14:12:30+00:00,Ennys_Abbey,under the guise of One Nigeria is where they hide to further destroy our country. The next President of Nigeria should do better to give to us a more united nation beyond politics.
100,2022-05-13 14:11:10+00:00,FrancisTundezy6,"Atiku is a Boko Haram leader God has exposed him why he cannot be President of Nigeria, Imam, dey killed Deborah on cold blood Jesus Christ will judge you all ... Atiku is scam if u vote for him hell fire #JusticeForDeborah"
101,2022-05-13 14:10:38+00:00,oldcovenant,"Go out there and kill in the name of your god.

Such a person want to be President of Nigeria https://t.co/GzEYAJxw7H"
102,2022-05-13 14:10:33+00:00,iam_Charles7630,@SaharaReporters Am sure is the president  of Central Bank he wants to contest not President  of Nigeria
103,2022-05-13 14:09:52+00:00,knsphcmb,"Productivity Merit Award he received from the President of Nigeria, @MBuhari for his hardwork  dedication and vommittment to work.
The board wishes you the best.
@NphcdaNG @KNSMOH @UNICEF @CHAI_health"
104,2022-05-13 14:09:46+00:00,okwunta,"Remember, Peter obi has never condemned the killings by IPOB. If he becomes the president of Nigeria is he going to excuse killings by his own people?"
105,2022-05-13 14:08:29+00:00,Mibullet1,"For an imam to come out publicly and justify the killing of a citizen shows he has misled several generations of his followers, given a hint that the peace of our country is not assured. The president of Nigeria needs to act."
106,2022-05-13 14:07:53+00:00,PreObin,"blasphemy
Is the action or offence of speaking sacrilegiously about God or sacred things.
This is a crime that is committed within the confines of a religion. If you have no connection with a god or prophet, you can't be charged for it.

Deborah Imam Atiku 
President of Nigeria"
107,2022-05-13 14:07:44+00:00,Paschal84071165,"God, thank you for giving us the reason why Atiku will never be the president of Nigeria. He's no different from incompetent Buhari."
108,2022-05-13 14:07:31+00:00,meshachozakpo,"I am waiting for @renoomokri to talk.
Let’s see what that ‘wise’ man has to say In defense of @atiku .
Peter Obi or Udom Emmanuel remains my choice for the next President of Nigeria.
What a Country"
109,2022-05-13 14:07:13+00:00,Ogagbayidayo,"Registered my Voter's Card today
2023 #GiveUsPeterObi2023 as President of Nigeria. https://t.co/VgcKCW13Nq"
110,2022-05-13 14:07:12+00:00,SunnyOsita3,@AWTambuwal the death of Deborah goes along way to define if you can manage Nigeria if elected the president of Nigeria
111,2022-05-13 14:07:02+00:00,meshachozakpo,"I am waiting for @renoomokri to talk.
Let’s see what that ‘wise’ man has to say In defense of @atiku .
Peter Obi or Udom Emmanuel remains my choice for the next president of Nigeria."
112,2022-05-13 14:06:46+00:00,Ennys_Abbey,"Another strong reason never to consider Atiku for the position of the President of Nigeria, He @atiku is not anyway different from his fellow blood-sucking demons in the north. https://t.co/tZZuHWJzdh"
113,2022-05-13 14:06:39+00:00,Mika_l3,SAPA 2023?? Ahhh God forbid sir you will not be President Of Nigeria. https://t.co/JQWBK9tzcS
114,2022-05-13 14:06:15+00:00,oiseahumen,"@Gistloversblog1 All of you are busy condemning and complaining whereas the lady in question already accepts his  proposal.

una go dey alright 

Imam|Professor|Terrorist|Jesus is God|Igboa and Shayo|Burnaboy|President of Nigeria https://t.co/3b3xsVLYep"
115,2022-05-13 14:06:02+00:00,eme_shaddie,"This tells us that Educated doesn't always mean enlightened or humane.

Marauding Abubakar Shekaus with high credentials. 😑

#Terrorists #JusticeForDeborah 
One Nigeria  |  President of Nigeria"
116,2022-05-13 14:05:54+00:00,gift_muoneke,"150 entrepreneurs would get $5000 funding.

Apply here now:

https://t.co/gYtvgOSPx4

#sheikhkhalifa #Chioma #imam President of Nigeria Chioma Imam Jesus is God"
117,2022-05-13 14:04:58+00:00,URadioBoyfriend,"Mr. President; The president of Nigeria @MBuhari it's not news any longer that there are vacancies in the Nigeria ministerial department. I'd like to make my interest known to @NGRPresident that I'm readily available to serve this country before the end of your tenure.

❤️ Isaac"
118,2022-05-13 14:04:57+00:00,engrhizzo,"Atiku wants to be the president of Nigeria, but he just succumbed to the pressure of terrorist supporters!!
Another beautiful soul has been lost to political gains. 
Selfish leaders taking advantage of the ignorant followers. 
Rest In Peace to Deborah!!! #JusticeForDeborah https://t.co/S0d6NLFAzY"
119,2022-05-13 14:04:47+00:00,BplNigeria,"You can change the narrative in Nigeria by favoring Nigeria first...

Find out more at https://t.co/BP1edQr2sW
Or
Call now: 09082266001
#President of Nigeria https://t.co/mjDGEbzznl"
120,2022-05-13 14:04:39+00:00,StepheniaOmeh,"A Christian Student was beaten to death yesterday at Sokoto Nigeria by Muslim Students.

More than 24 hours later, there is still no statement from the President of Nigeria @MBuhari 

I guess it’s okay now for Muslims to kill Christians, after all United Nation is run by Muslims"
121,2022-05-13 14:04:13+00:00,Crypto_toilet,"First video will be posted on our forum https://t.co/H8JyJfXXv3 later tonight.

Imam president of Nigeria Atiku https://t.co/Wliy1DjLTS"
122,2022-05-13 14:04:05+00:00,prudenceovlagos,"President of Nigeria 2023 🤣🤣🤣🤣👇👇👇👇

#GiveUsPeterObi2023 
Imam https://t.co/ExudpqGDqt"
123,2022-05-13 14:03:56+00:00,TheAuditaholic,"Atiku is a good man &amp; has aired his TRUTH about it, he has DAUGHTERS &amp; knows killing Deborah was wrong. 

I think 🤔 Deleting the post was becos of his BUSINESSES across the NORTH, POLITICAL ambition &amp; MOB attacks.

Kaduna || Imam || President of Nigeria || https://t.co/2nrdW0nBqz"
124,2022-05-13 14:03:34+00:00,johnsonnora85,"Atiku
#DeborahYakubu 
Jesus is God
Imam
President of Nigeria
#shariah 
#presidentialelection2022"
125,2022-05-13 14:03:23+00:00,queen_Neo1,"God is using this to show us who the president of Nigeria will be. 
Has the vp said anything about the killing of Deborah NO! Atiku did but deleted it because..... The time is now. They better give us #PeterObi4President2023 or we go our separate ways. Enough is Enough"
126,2022-05-13 14:02:44+00:00,godfreyifeanyi_,"The next President of Nigeria will not be determined by your complians.

Get your PVC.

Copywriters
Affiliate marketers 
Graphics designers 
Sales Coaches
Funnel hackers........etc"
127,2022-05-13 14:02:44+00:00,TheclarC,When last did you check the dollar rate in naira👀Get yourself on the right track with the right trainings and begin your journey to financial freedom #presidentofnigeria
128,2022-05-13 14:02:32+00:00,sir_zeeep,Who are you standing with for the president of Nigeria 2023 or nothing conscine you?
129,2022-05-13 14:01:24+00:00,ayemojubar,"A Southern Christian as the President of Nigeria in 2023. Anything outside this, One Nigeria is dead."
130,2022-05-13 14:00:59+00:00,ChulOnyeHighway,May Atiku never be the president of Nigeria.  Amen 🙏🙏
131,2022-05-13 14:00:52+00:00,iamUncleMark,"No matter who you vote for or who becomes President of Nigeria, I will be fine, my family will be fine and my business will be fine. 

Know this and know my stands, forget Mcjeh Digital."
132,2022-05-13 14:00:13+00:00,hudhayfahx5,Buhari has proven that it takes absolute NOTHING to be the President of Nigeria.
133,2022-05-13 14:00:12+00:00,Alionasreport,"Nigerian skit maker and comedian Mr Macaroni has slammed former vice president of Nigeria, Atiku Abubakar, for deleting his posts on social media after condemning the mob attack on a student in Sokoto.

A 200-level student was reportedly set ablaze by

https://t.co/65RSfDaMwa https://t.co/ga0dPk6qBW"
134,2022-05-13 13:59:41+00:00,pheoniixtyga,@GazetteNGR Atiku will never be president of Nigeria...Funny enough I wanted this man to be the first vote I ever cast💔what a shame
135,2022-05-13 13:57:35+00:00,clarseek__haji,@thecableng Come 2023 there’s never going to be a next President of Nigeria. Save this tweet.
136,2022-05-13 13:57:21+00:00,OgunladeAbiola1,"Massive protest presently ongoing LIVE in Oyo state as Students are tired of seating at home. Top Military personnel official vehicle stopped!
#EndASUUStrikeNow
#WeCantContinueLikeThis

Jesus is God Chioma The Samples President of Nigeria Imam Terrorist One Nigeria Sheikh Khalifa https://t.co/wmz8k8dzVR"
137,2022-05-13 13:56:20+00:00,egbo_mathias,"@gimbakakanda Yes, you are very correct but this Deborah's killing will really exposed those pretending to unit the country if voted into office as president of Nigeria. Infact, it's evidence now that religion is our problem in this country. Very unfortunate 🤔"
138,2022-05-13 13:56:18+00:00,his_victorious,Vice president of Nigeria and Pastor Osibanjo we are waiting for you to condemn the killing of Deborah...
139,2022-05-13 13:56:10+00:00,LagosEyeNews2,"https://t.co/z1drMo3os0

#Deborah

#PALAZZO Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria #WhitemoneyNaWeWe Igbo and Shayo The Samples Chioma Imam Terrorist"
140,2022-05-13 13:55:54+00:00,DynamikUltra,"Get your molato kits today
For a fresher and purest skin 
No story
07065610786
#jesus is God #Imam #presidentofnigeria #whitemoneynawewe https://t.co/jHkvLncLyn"
141,2022-05-13 13:55:53+00:00,Mike_Eyoita,"Buhari I clearly proven that it takes absolutely nothing to be the president of Nigeria, that's why every nothing wants to contest. https://t.co/tWxatoDHI3"
142,2022-05-13 13:55:10+00:00,ContentIsKingNg,Has Atiku lost what it takes to become the President of Nigeria?
143,2022-05-13 13:54:40+00:00,TheAdedire,I can’t just sit and imagine Atiku becoming the President of Nigeria ahhh Atiikú 😭🥺
144,2022-05-13 13:53:43+00:00,Dukeson1779,"God no matter what, please don’t make Atiku President of Nigeria. We have suffered enough. Imam kaduna Nigeria sokoto"
145,2022-05-13 13:53:08+00:00,HonDistinguish,"Where is @renoomokri, Atiku Abubakar has failed, bookmark this, he will never become President of Nigeria, Atiku want to please his clouded with ignorance Northern people by deleting his condemnation and make the south look like idiot. This is totally unacceptable. Fucked you.... https://t.co/LTJp2ik3LK"
146,2022-05-13 13:53:00+00:00,Oja_Nig01,"UAE President Sheikh Khalifa bin Zayed Al Nahyan dies aged 73 

#PALAZZO Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria #WhitemoneyNaWeWe Igbo and Shayo The Samples Chioma Imam Terrorist

https://t.co/oB7wsjoODd via @newstrendingng1"
147,2022-05-13 13:52:57+00:00,BayoAdebayo9,@gimbakakanda The next president of Nigeria will have to decide when to put an end to the capabilities of these belligerent youths who take lives in the name of Religion. @AWTambuwal and top Muslim politicians need to give a scope on putting an end to this evil for our collective future.
148,2022-05-13 13:52:29+00:00,DynamikUltra,"Have you been battling with long time acne, redness, pimples ,face irritations etc?

Say no

Let me treat your facial issues &amp;achieve that flawless
 face and say hi 😍
Purchase our facial treatment &amp; glow kit today.
07065610786
#presidentofnigeria#Imam#whitemoneynawewe#jesusisGod"
149,2022-05-13 13:52:04+00:00,Oja_Nig01,"Naira falls sharply at official window despite rise in FX liquidity

#PALAZZO Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria #WhitemoneyNaWeWe Igbo and Shayo The Samples Chioma Imam Terrorist

 https://t.co/J3fGAU0Q6U via @newstrendingng1"
150,2022-05-13 13:51:49+00:00,30BGsafe,"pictures on this device is on another level,
baddest smart phone in the market:

a thing of Joy to posess this baby

Abeg help retweet: cow wey no get tale, God dey help am chase flies. Abeg help retweet
Chioma Southerners Imam President of Nigeria Rest in Peace One Nigeria Atiku https://t.co/zyBJzOzRhV"
151,2022-05-13 13:51:39+00:00,Oja_Nig01,"Madonna’s new NFT release includes graphic images of her giving birth to a tree. Crypto Twitter isn’t impressed 

Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria  The Samples Chioma Imam Terrorist

https://t.co/s8uYaba3gJ via @newstrendingng1"
152,2022-05-13 13:51:04+00:00,Oja_Nig01,"ASUU Strike Continues As Aso Rock Meeting Ends In Deadlock

#PALAZZO Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria #WhitemoneyNaWeWe Igbo and Shayo The Samples Chioma Imam Terrorist

 https://t.co/CN3sWugrFG via @newstrendingng1"
153,2022-05-13 13:50:41+00:00,Aloo_Tordue,"If I become the president of Nigeria today, I will separate Nigeria from the northern jihadist, criminals, terrorist, Bandits, fulani herdsmen, and Boko Haram. Those animals are not worth living with human beings.
They should be killing themselves.

Kaduna Imam Ajax Erik Ten Hag"
154,2022-05-13 13:50:40+00:00,Oja_Nig01,"Deborah Samuel: UK Govt Tells Buhari What To Do 

#PALAZZO Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria #WhitemoneyNaWeWe Igbo and Shayo The Samples Chioma Imam Terrorist

https://t.co/OnWpoKRmaN via @newstrendingng1"
155,2022-05-13 13:50:35+00:00,godwinCharisma,"The day Nigeria splits, northern Christians will be in big trouble. It will take the grace of God for them to live a century after our dissociation as a nation because tbh, we've got nothing in common.

Jesus is God| President of Nigeria| Shariah"
156,2022-05-13 13:50:24+00:00,ikjohn,"Only Morons takes innocent lives to defend and protect their Allah, instead of God fighting and protecting them.

Everything is wrong about Nigeria! And everything will continue to work for good to those who meant well for this country. The President of Nigeria, Mr. Peter Obi."
157,2022-05-13 13:49:51+00:00,cash_kidddd,May @atiku never be president of Nigeria 🤲
158,2022-05-13 13:49:40+00:00,HonDistinguish,"Alhaji Atiku Abubakar @atiku.

Deleting a tweet condemning the Sokoto murderers, it's a clear sign, you can never and you will never become President of Nigeria, Nigeria President must be someone who felt her citizens pain, say the truth whether you reader accept it or not https://t.co/bOnBjJzkll"
159,2022-05-13 13:49:18+00:00,Oja_Nig01,"Crazy roles: ‘I’ve done it with a dog, I can also do it with a horse” – Cossy Orjiakor 

#PALAZZO Toyin One Nigeria Lord Lugard REMA Professor Burnaboy Atiku President of Nigeria Whitemoney Igbo and Shayo The Samples Chioma Imam 

https://t.co/lf3TUkonG4 via @newstrendingng1"
160,2022-05-13 13:49:05+00:00,admissioninfo_m,"*We are hiring Marketing &amp; Sales Interns and Corporate Ambassadors*

Duration: Minimum of 1 month and can be extended upon mutual interest.

100 percent remote 

Apply through the link below;
https://t.co/24IQZZ73h7

Chioma | Imam | President of Nigeria | Jesus is God https://t.co/LpttyvZYGz"
161,2022-05-13 13:47:28+00:00,NuraGetso,Aminu Waziri Tambuwal and Atiku Abubakar will never be the president of Nigeria by the Grace of God🙏🙏🙏
162,2022-05-13 13:46:24+00:00,timithelord,#PRESIDENTOFNIGERIA https://t.co/st0JSM39DR
163,2022-05-13 13:46:22+00:00,EOfubu,"PDP delegates write your names in gold and vote for Peter Obi.
Your votes will not only make him a candidate but the president of Nigeria. The Nigeria voting masses are anxiously awaiting his candidature.
#GiveUsPeterObi2023"
164,2022-05-13 13:46:21+00:00,DuruchibuzorE,Reminder that the vice president of Nigeria is a pastor.
165,2022-05-13 13:46:14+00:00,Orpaa_Jr,#OneNigeria would be a scam under @atiku there's nothing good that can come out of that coward as President Of Nigeria.
166,2022-05-13 13:45:38+00:00,FEdemumoh,Be like me too wan be President Of Nigeria https://t.co/cfkYwejVpZ
167,2022-05-13 13:44:58+00:00,ChefStephanie3,"Another event done and dusted 🙌, on to the next one 🏃‍♀️ 
We're always available 24/7 to render our catering services for all occasions
📞 or dm 0708-100-7519 for booking
Location: Lagos

Chioma Imam Jesus is God president of Nigeria atiku terrorist https://t.co/P2oSlvZnvL"
168,2022-05-13 13:44:47+00:00,J_S_Park,"So far no one who want to be the president of Nigeria has come out to condemn the killing of Debora because they are scared to loose 1m votes, not even the federal or state government did, we have to stand strong like OBO Elemi 9+"
169,2022-05-13 13:44:47+00:00,Steven_son29,"Take me to 500 followers, ifb
President of Nigeria, imam"
170,2022-05-13 13:44:27+00:00,Belikebleen,@atiku Go and be the governor of your state. Forget about becoming the president of Nigeria. Tahhhhh!
171,2022-05-13 13:44:19+00:00,akatah_romanus,@GazetteNGR It's a good judgement. But president of where. President of farmers association or his village town union. Because he can't be CBN governor and at the same time contesting for president of Nigeria. We wish well.
172,2022-05-13 13:43:43+00:00,OBIZUOGU,"THE ( DEAD ) - JIHADIST KILLER ( MUHAMMAD BUHARI ) ,- THE FORMER PRESIDENT OF NIGERIA ( BUHARI ) , ALREADY ( DEAD ) &amp; BURIED IN ( SAUDI ARABIA ) - SINCE ( 2017 ) , ONLY GROUP OF EVIL ( CABAL'S ) CONTROL - ( NIGERIA ) , https://t.co/qrvprO54DH"
173,2022-05-13 13:43:22+00:00,JohnEdidiongEdw,Atiku can and would NEVER become the president of Nigeria!!
